,Venue Name,Average Rating,Review Count,SkyTrain Station,Latitude,Longitude,ID,Source,Distance
1053,Sushi Dragon,4.0,91,Broadway-City Hall Station,49.2631475,-123.118358,d8ohqCaLAbF9qPN3d93JJQ,Yelp,277.5092319181404
1054,Shawarma Corner,4.5,22,Columbia,49.2029499,-122.9086533,jdn_4RoqraiGjk-q4NLuqw,Yelp,278.096024440335
1055,Tendon Kohaku,4.5,85,Vancouver City Centre,49.28107123873706,-123.12179426645872,S-wgeQmV5v4g4wti05zUlQ,Yelp,278.25082273195216
1056,Tim Hortons,2.5,36,Gilmore Station,49.2665259,-123.0106276,yfTUJEaH05SQUTumNW7l3w,Yelp,279.79673846536826
1057,Aidan's,4.5,2,Burrard,49.28776,-123.11833,3BJOc0BZvfljw06OTITEJQ,Yelp,280.54993181039333
1058,Cactus Club Cafe,3.5,152,Gilmore Station,49.26671212,-123.01085799,c7GPtFk8fwAHJ2M0NxUi9g,Yelp,280.8603366181648
1059,Congee Noodle Delight,3.5,93,Stadium-Chinatown,49.2805896869679,-123.106225075342,g2H-Ml9RJp3aHzdAr8Mkwg,Yelp,280.9367095850346
1060,El Guapo,4.0,42,Yaletown-Roundhouse Station,49.27677028299,-123.120114580259,zUYE1lH1OUM419ArHHmWCQ,Yelp,281.4396740125042
1061,Cafe Tica,4.5,15,Broadway-City Hall Station,49.2637017,-123.1108151,5CBNKRtTMKIt4e_TPAl2sw,Yelp,281.4493399056328
1062,Riley's Fish & Steak,4.0,46,Waterfront,49.287641996861865,-123.1151089,2L1qgW7SlsvmEs5wzAaM0w,Yelp,282.0107119884456
1063,Five Sails Restaurant,4.5,179,Waterfront Station,49.2880313351364,-123.113292160758,OUzfOoeRg_OY4MChz7VguA,Yelp,283.81015638306184
1064,The Parlour,4.0,461,Yaletown-Roundhouse Station,49.276835,-123.120221,-naJRqkmbos0UeWApfEvtw,Yelp,284.34002181906567
1065,Le Petit Belge,4.5,9,Main Street-Science World,49.2757387768416,-123.100187199709,L5wCAKjN0x42GT-JKc8yuQ,Yelp,285.6572258144016
1066,Acqua Restaurant & Bar,4.0,19,Gilmore Station,49.2665315,-123.0105296,WyXO9hkBnh6oRjOlDAVxQw,Yelp,285.77759590428866
1067,Bubble World,3.0,59,Columbia,49.2048187,-122.9100876,VbpJUj6_Pyq6cM6efmV4TQ,Yelp,288.24722576192096
1068,Waves Coffee House,3.5,37,Patterson,49.231581,-123.009732,V1akGtgOrbcVCcqx_HASeQ,Yelp,293.8053500926274
1069,Aperture Coffee Bar,4.0,124,Broadway-City Hall Station,49.2632037459,-123.110469593,PrKpa6Ejv1v1WvIIywYMvg,Yelp,296.29908243414604
1070,Klohn Crippen Consultants,0.0,0,Renfrew Station,49.261158,-123.043148,IBcnU6WWTYZHA6binp_xww,Yelp,298.3998325624855
1071,Pourhouse Restaurant,4.0,551,Waterfront Station,49.2841134475502,-123.10842879595,n4y_jKEQLIQeDjHge9uJvw,Yelp,298.4534555386612
1072,Moltaqa Moroccan Restaurant,4.0,22,Yaletown-Roundhouse Station,49.27642,-123.11897,5agBC2w4C-sg4YhKa9Islw,Yelp,300.442390487399
1073,Big Way Hot Pot,3.5,3,Patterson,49.23150769999999,-123.0094545,qbLwk1Zw-eQB6AhMBvaqPw,Yelp,303.42070246541164
1074,Kyu Grill,4.0,13,Broadway-City Hall Station,49.2603797912598,-123.113357543945,NBm-y1Jv-sV5TeDmOWDP_A,Yelp,303.47272096666023
1075,Java U,5.0,1,Yvr–Airport,49.1929654688028,-123.182000044444,v87QEnjkx7Geue4N5V1ymw,Yelp,304.09379168380934
1076,Bacchus Restaurant & Lounge,4.0,183,Vancouver City Centre,49.28232,-123.12281,2vXKCM4qvVhCiYuCjOSMEw,Yelp,304.90717849446827
1077,Ay Chihuahua,4.5,4,Commercial-Broadway Station,49.25993245749081,-123.0700989,1ASEC2keF8dTecjB7M9nJQ,Yelp,305.6504926854147
1078,Feast & Fallow,5.0,6,Oakridge-41st Avenue,49.233715,-123.112521,ERcIQhpmp_6tlHEtSMi22g,Yelp,305.8276812145854
1079,Torafuku,3.5,216,Main Street-Science World,49.27589499983855,-123.09961118220762,7XnemYpqDJkUWH6u4D_BdQ,Yelp,307.491730949955
1080,Brass Fish Tavern,4.0,17,Waterfront,49.2873401,-123.1169064,wjF0lA0ymNaYkZ2xk5WYLA,Yelp,308.39505990480444
1081,Branas Mediterranean Grill,3.5,64,Olympic Village Station,49.2686214,-123.1184584,WzDJgVPU-11oe4B5GK4Akw,Yelp,309.8060186365976
1082,Fanny Bay Oyster Bar & Shellfish Market,4.5,744,Stadium-Chinatown,49.2787525,-123.1138689,Ufhxnrt_OJu4jHfVTP3aRQ,Yelp,310.25000762524195
1083,Olivia's Bakery & Cafe,0.0,0,Olympic Village Station,49.2688162,-123.1180995,4nMBO4ubziaSaYnnQHDgvg,Yelp,310.5272752853466
1084,iDen & Quan Ju De Beijing Duck House,3.5,92,Broadway-City Hall Station,49.26021,-123.1148451,Zi8Ywk36Ws_4zjw2gjMMFA,Yelp,310.74290998035434
1085,Carlino Restaurant,3.5,24,Burrard,49.2859149,-123.124482,4vMUHaD8WD2b6N3Shu4uYQ,Yelp,312.89678844809043
1086,Alebi African Cuisine,4.5,6,Gateway Station,49.1976847,-122.8468722,qCEm-xJivbX18JwOaKorAA,Yelp,313.1724232203331
1087,Can Kho Barbeque,0.0,0,Gateway Station,49.1976847,-122.8468722,k6tVugpz1cD1fixNXQYSnw,Yelp,313.1724232203331
1088,A.Bento,4.0,24,Broadway-City Hall Station,49.263164,-123.118857,y583PSvm5c6tZYmRiboYYA,Yelp,313.76384203357503
1089,Convivial Cafe and Bakery,4.5,11,Olympic Village Station,49.2675426,-123.1196639,mdCA6PbTd9DvUfW1pEfQdQ,Yelp,313.88516055693816
1090,Bubble World,3.0,177,Patterson,49.23097,-123.00875,RPnSUIZMRS5T8KsSI1dwMA,Yelp,314.3668670271561
1091,Big Way Hot Pot,4.0,50,Patterson,49.23097,-123.00875,olq_XW7wXttHyLIhmpArVg,Yelp,314.3668670271561
1092,Chirpy Hut,3.0,5,Patterson,49.230972,-123.008747,9sbAJFhhXuFoCUkNdMzbTw,Yelp,314.6589980978674
1093,Naruto Sushi,3.5,114,Commercial-Broadway Station,49.2598295,-123.0700138,EWwUwwhlshICZK7jFgaEjA,Yelp,315.7033740342275
1094,Vecceria,0.0,0,Main Street-Science World,49.2760132,-123.1000905,2N5lNBT-TeGY_fUDZQlbJg,Yelp,316.4878867542248
1095,Pho Quynh Express,3.0,1,Main Street-Science World,49.2703843,-123.10133323073389,IYre2ZHKpco1b9ZYcT3Fag,Yelp,318.08075999705363
1096,Hendricks Resto-Lounge,4.0,24,Vancouver City Centre,49.27984,-123.11688,UAYCq0BHeHLYGCEBslpj1g,Yelp,318.2263038199462
1097,reLiSH Gourmet Burgers,2.5,6,Olympic Village Station,49.2679537,-123.1117883,cWe9QbG1ePS5hmI-svPw8A,Yelp,319.3850245947804
1098,La Taqueria Pinche Taco Shop,4.5,521,Waterfront Station,49.282912,-123.110593,vXTo69v2bGEyuBdT0X1hrw,Yelp,319.4084461424996
1099,The Magnet,5.0,17,Stadium-Chinatown,49.2824018,-123.1110785,JGZbGEKXmZ7OeqjYaGp4bw,Yelp,320.3022391208111
1100,Chirpyhut Fried Chicken,3.5,2,Patterson,49.23107067591371,-123.0087313055992,oUNaDSy2Oc8WrkNNhgP6bQ,Yelp,320.5316840168514
1101,Autostrada,4.0,36,Stadium-Chinatown,49.2823159,-123.1114907,K4NYaETajFc-rTxWlqKKyg,Yelp,321.2423218017832
1102,The Burrow,4.0,504,Commercial-Broadway Station,49.2597591,-123.0700099,UbwADEKly9ZiNzviUJbc0w,Yelp,323.3593374320991
1103,Harambe Restaurant,4.0,134,Commercial-Broadway Station,49.265519,-123.069867,kiNams-1PqBfHMEu4jJKrA,Yelp,325.2547373799739
1104,Tableau Bar Bistro,4.0,270,Burrard,49.287494,-123.1235689,iafE2JEpZ_ipd89tlk1MTA,Yelp,325.820412991588
1105,Tairyou Ichiba,3.0,73,Patterson,49.2312942773056,-123.008816737434,WLaToUGPx3gfrLgQS4L8Ow,Yelp,327.27799324128665
1106,Cafe Algarve,3.5,3,Commercial-Broadway Station,49.2597049,-123.0700568,TcW48je6YjGnxVSXEheffw,Yelp,329.8934114066659
1107,Pizza On 12th,0.0,0,Commercial-Broadway Station,49.2597049,-123.0700994,e8yCQo6ZWfVXMh6g_cxifw,Yelp,330.46521501872496
1108,JOEY Burrard,4.0,553,Vancouver City Centre,49.2827851242953,-123.12316775322,nV-MkqGnkH1fyxuVCs5Jpw,Yelp,332.2661956904193
1109,Oceans 999,3.5,28,Waterfront,49.2881297,-123.1148699,Q7DVB7X0194ohRLOlnz2_g,Yelp,332.43398681912646
1110,Meat & Bread,4.0,785,Stadium-Chinatown,49.2826255017147,-123.109336831057,5T0vKfIJWP1xTnxA7fJ17w,Yelp,333.5921827748713
1111,Joe Fortes Seafood & Chop House,4.0,1230,Burrard,49.28493,-123.12473,2cXOMeyBCx4JFgs5-CJQdQ,Yelp,335.511303915214
1112,Fresgo Inn Restaurant,3.5,94,King George,49.1858109,-122.8452051,NLfhNwGYfR-6wj4BPI4gAQ,Yelp,337.125671130082
1113,Saffron Indian Cuisine,3.5,232,Patterson,49.2311623,-123.0085405,G6hYoRIyR6j55mmYuG65Ew,Yelp,337.51653947288247
1114,Old Crow Coffee Co.,4.0,94,Columbia,49.2022517,-122.9085935,QF1GCpwsqRhUsnyuShskDw,Yelp,337.8700198232585
1115,7-inch Waffle House,4.0,6,Broadway-City Hall Station,49.2633,-123.10988,TEj4IFgN-FCW3ph8FVu--A,Yelp,339.86197827522443
1116,Frankie's Jazz Club,4.0,48,Stadium-Chinatown,49.2779493,-123.1137363,QcobdaSnBNZuqgsRMVWfjQ,Yelp,341.0712113903997
1117,Pizza Factory,4.0,24,Patterson,49.23119774731238,-123.00850774488256,nfBo3QwGwCcpNlDUzWv1ug,Yelp,341.4564417985678
1118,Rvegan Tour,0.0,0,Gateway Station,49.19705,-122.84697,h1dz_jNVFuFZ_5YpO_7m1Q,Yelp,345.3490975090252
1119,Milan Pizza,1.0,1,Gateway Station,49.1984289,-122.8460201,gEeumFgpe4LgMKB8jcbs2g,Yelp,345.9692803696603
1120,To Dine For Eatery,4.5,73,Main Street-Science World,49.2724419,-123.0957108,Z63CvMshIW9FjDRaFph3bg,Yelp,346.22712275099
1121,Mott 32,4.0,175,Burrard,49.2868644189919,-123.12453512818163,wVlLeeowJn_VEhMOJVxMBQ,Yelp,346.35029454150805
1122,Kuy's Lechon,1.0,1,Marine Drive Station,49.20709,-123.11971,GG0ZExTmjr56H7Lugw8qjA,Yelp,347.115125148344
1123,Nuba in Gastown,4.0,743,Stadium-Chinatown,49.2827625062516,-123.109646101134,IKWsLkiJLA4YwiIoxnaZaQ,Yelp,347.2345058975512
1124,Maruhachi Ra-men,4.0,40,Bridgeport Station,49.19312,-123.12917,JxcMOw_SWTZ9FWyDOCziLQ,Yelp,350.94641492842163
1125,Sal y Limon,2.0,13,Yvr–Airport,49.1971750127236,-123.176597356796,60pjSA2AbNyNnJgbVodV5w,Yelp,351.59537086080667
1126,Ramies Greek Restaurant,3.5,78,Patterson,49.231676,-123.0088067,ODVekYp74I_Fw9ZdYKrHVw,Yelp,351.87421092737947
1127,Zubu,4.0,13,Vancouver City Centre,49.28200687636412,-123.12342465140536,XjycuK4Comu_agn_8PtpeA,Yelp,352.80646218630733
1128,Black Rice Izakaya,4.0,292,Stadium-Chinatown,49.278444,-123.114329,8HH7xRjmjwzkhADZWir_Cw,Yelp,353.49670101918286
1129,Timber Bistro and Books,4.0,4,Renfrew Station,49.26114,-123.04893,JGF2AJ_osM8bDPNcdlYKLw,Yelp,358.1942908364788
1130,Manoush'eh,5.0,227,Yaletown-Roundhouse Station,49.27667072314417,-123.12570086148996,K1nbiOrySlw_-XG-3NmErQ,Yelp,361.5806222231925
1131,Bibis Kitchen,3.5,12,Main Street-Science World,49.2718617,-123.0957878,Z-8uKkHEZsNu_6oHSK1fcw,Yelp,361.6388677850972
1132,Tagine Moroccan Restaurant and Bar,4.0,148,Stadium-Chinatown,49.28198,-123.1063304,zz4WGzntV59HqhefV5zigQ,Yelp,362.6225664247791
1133,Sushi Garden,3.0,259,Gilmore Station,49.2666107,-123.0093272,Dasi6G7bPTMv4k0hPp5MVA,Yelp,363.1719170027445
1134,Basil Pasta,4.0,7,Patterson,49.2329397,-123.0138252,tXJazvN187mY4DtyN1GMHA,Yelp,363.6700126408789
1135,Happy Noodle House,4.5,76,Yaletown-Roundhouse Station,49.27664,-123.12578,V4w2oMsWgZSmGKbbku9lKA,Yelp,363.7264778403891
1136,Taco Del Mar,1.5,10,Main Street-Science World,49.271856,-123.0957528,4k_2wrU4kJ5NurcnYzc-zA,Yelp,364.2185761753561
1137,Di Reggae Cafe,3.5,12,Gateway Station,49.1993266812552,-122.845724260977,Wzg1D5l7oFwzp46eBjdh_w,Yelp,364.4618753952406
1138,Pizza Hut,2.5,12,Patterson,49.2318399855643,-123.008755373023,BGpm3aDcwiUaJPor0vCxNQ,Yelp,366.0921548990773
1139,Chongqing Restaurant,3.5,142,Commercial-Broadway Station,49.25932,-123.06945,CeRGk8xwC4XusfqHYMAMPg,Yelp,367.6039854905786
1140,Milestones Restaurants,2.5,60,Yvr–Airport,49.1975162637568,-123.178306098627,doWp5ZWBodyaeMxYUw63nQ,Yelp,367.8039913822158
1141,The Pizza King,4.0,32,Commercial-Broadway Station,49.2622151,-123.0742859,o96qq6VxlONmsPt0JxS90w,Yelp,369.2083593629326
1142,Yui Japanese Bistro,4.0,124,Burrard,49.287111,-123.1247016,uZGQy70xpYkUzQxTpKoXaA,Yelp,369.3771611624294
1143,Genki Eki Noodle bar,4.5,3,Broadway-City Hall Station,49.263459,-123.119582,pOJVxUpvGI7IFH17BzvhuQ,Yelp,369.4069786105983
1144,One Bowl,4.0,12,Broadway-City Hall Station,49.263533857529154,-123.1195716,_ItmR4oTnTP-4-WL4LxLmw,Yelp,369.909869272678
1145,El Santo,3.5,255,Columbia,49.2022405,-122.9093807,bn6HPzhF36_jXWJOx2RQ6g,Yelp,372.419711970864
1146,Pho Nhuan,3.5,42,Rupert Station,49.2573836,-123.0339449,0NXs-hYO0rZN9cn-KmWwug,Yelp,372.4225927285746
1147,Bacaro,4.0,13,Waterfront,49.2880176,-123.1169647,uimUbWVTjWSTwSsheOL4FQ,Yelp,372.6153190854237
1148,Jade Seafood Restaurant,3.5,181,Bridgeport Station,49.19318963820905,-123.12975828220316,i8h0zIQsuu9YPz8iYqqSNA,Yelp,374.4834879259933
1149,Uno Beef Noodle,4.5,63,Bridgeport Station,49.19321810995712,-123.12980856746434,yK7KreB1_jUPc3uTAH110A,Yelp,374.9362679562677
1150,Basil Garden,4.0,124,Renfrew Station,49.2622628991938,-123.044808884517,KqsG8n-13fBeO0L21f77Kw,Yelp,375.8460846567672
1151,Delicia Cafe & Bakery,1.0,1,Columbia,49.20208,-122.90914,J98K94pWAKxiH_21DUTQtQ,Yelp,375.88897066978734
1152,Pho 24 Express,3.0,48,Patterson,49.2314990239139,-123.008213830688,Khg_nlobOeWl-heN27NKOg,Yelp,376.518825909955
1153,Chancho Tortilleria,4.5,2,Commercial-Broadway Station,49.266008,-123.069397,Scd83omjUJGiEKpImOE5QQ,Yelp,376.5754814969709
1154,BBQ Chicken On The Way,1.0,1,Main Street-Science World,49.2765641,-123.1000684,QBkqthkMgxl71B202XXFUw,Yelp,377.7376762894275
1155,Mr. Sub,3.5,15,Renfrew Station,49.2622799,-123.04474,_ZoyGkVsrQWvt0NlIfXNzQ,Yelp,378.30420046765954
1156,Circus Play Cafe,4.0,52,Commercial-Broadway Station,49.2592888,-123.0703201,Clw_6Sp9BVbyy94k640_aA,Yelp,378.9939417063398
1157,Neptune Wonton Noodle,1.5,66,Templeton,49.197616,-123.141477,XYbwxm-UOWUm5VdryGr68g,Yelp,379.421490951842
1158,Chop Steakhouse & Bar,4.0,16,Waterfront,49.28853572427664,-123.11514429303064,kdTYS_RakkKpQBlqYLmNow,Yelp,380.05979053969503
1159,Fighter Chicken,4.0,18,Renfrew Station,49.26230397295334,-123.0447820127263,ZZqZwtP0y0npuamMUe3CwQ,Yelp,380.6025866515472
1160,District Bar & Restaurant,4.0,91,Stadium-Chinatown,49.2777057046774,-123.114148463454,Ev4OaNeVoq6UbKd8774dyA,Yelp,381.00158470461975
1161,Big Star Sandwiches,4.0,61,Columbia,49.2021828,-122.9094816,wwqKcf4bX2P6Xm8e7l8nFg,Yelp,382.0366290774261
1162,Vallarta's Mexican Restaurant,3.5,64,Renfrew Station,49.2623059898,-123.044646027,PVXvty0n6UzXM_2ELEJCjQ,Yelp,382.0717436861661
1163,Sushi Shogun,4.5,25,Gateway Station,49.19947,-122.8455,0olVZPe8YS6mHQQ5pxBLnA,Yelp,382.6659056128415
1164,Boulevard,4.0,281,Vancouver City Centre,49.2827182,-123.123884,DJplkq9x17wm2V4vIT4brg,Yelp,383.3588094846931
1165,The Mill Cafe,0.0,0,Royal Oak Station,49.2234617,-122.9874456,N4RxgLL1YKjXO2Y2yFZeDg,Yelp,384.0104312831583
1166,Pizzeria Farina,4.0,227,Main Street-Science World,49.27662275332361,-123.10011416319465,Wt0FJhWfiPZOosmPatAvXQ,Yelp,384.0880495104119
1167,Monk's Grill,2.5,82,Yvr–Airport,49.195658,-123.183076,XCsvrQ7CNQBBQKhv1OHoIg,Yelp,384.4495437425719
1168,Church's Texas Chicken,3.0,38,Gilmore Station,49.2668522230143,-123.009207511288,eRyzq3VBttp2WbVOolBtKQ,Yelp,384.6972795024334
1169,Habanero Taco Grill,0.0,0,Bridgeport Station,49.193703,-123.130552,Ze7cHSTasDwKr9wPsTT_Rg,Yelp,384.84243439241226
1170,Ignite Pizzeria,5.0,18,Yaletown-Roundhouse Station,49.27724,-123.11858,0S5mWN5r-dQsTSCDdzCrtg,Yelp,386.9822726637675
1171,Dallas Souvalaki & Pizza,0.0,0,Commercial-Broadway Station,49.2660956,-123.0698349,kp1CniYkCQDV2oBtZvTQeA,Yelp,388.5697608748165
1172,Tangent Cafe,3.0,139,Commercial-Broadway Station,49.266099101603416,-123.06985951164322,LklghlHetMds8vGlEshMjg,Yelp,389.1601005565905
1173,The Ballyhoo Public House,4.0,10,Vancouver City Centre,49.28210210327892,-123.12397015451256,RPvSCH2rpBJ7FVWK8gcNZA,Yelp,390.7473041687107
1174,Church’s Chicken,0.0,0,Gilmore Station,49.26690116950268,-123.00914677909851,g_17SSnxxBme0qGjNCsDgw,Yelp,391.3690091859875
1175,Elephant Garden Creamery,4.5,130,Commercial-Broadway Station,49.2661487,-123.0694056,JoaCHPW7XMzZJDAjFKl3jg,Yelp,392.2324693853922
1176,Botanist,4.5,366,Waterfront,49.2883099,-123.1167271,QzZfjFBnqtBZUUFlWVCd5w,Yelp,392.5057765518678
1177,Dos Amigos,4.0,6,Main Street-Science World,49.26988240482373,-123.0983276558197,j00IT_2vznAvTJC-QxxyrQ,Yelp,394.1170547505123
1178,BrezelTwist,4.0,1,Bridgeport Station,49.1942646,-123.1311304,EeYTfLUPryiktlLwZHvcJQ,Yelp,394.7344165451311
1179,Happy Valley Food City,3.5,11,Gilmore Station,49.26545011690214,-123.01905825591116,Ccx-O9LHetvdmTWa9KIhtw,Yelp,396.4838159107856
1180,La Pache Pizza,4.0,24,Commercial-Broadway Station,49.2662,-123.06935,T7KT5Ag16ySOq4LDwbkUoQ,Yelp,397.8300599556224
1181,Machete Mexican Healthy Food,3.5,6,Main Street-Science World,49.2698194,-123.0983884,lD6-PtgXQf32mh6K2geaBA,Yelp,399.03482555909017
1182,Straight Outta Brooklyn NYC Pizzeria,4.0,230,Vancouver City Centre,49.2791165,-123.1166227,Bznl0qYDT-V6DIVkimUBKw,Yelp,399.7748845631224
1183,A&W,0.0,0,Templeton,49.1971408,-123.1409773,Vfc84QCycBWmepCnc5r_iA,Yelp,400.9067999386961
1184,K Cafe,4.5,24,Broadway-City Hall Station,49.2630081,-123.1200714,gnNl71R3D5TlMnqpzelSvg,Yelp,401.341766941504
1185,Sushi Ville,3.0,150,Commercial-Broadway Station,49.2662408,-123.0696654,HF7NNHZXHyTVyOON26mBHg,Yelp,403.483625017118
1186,La Piazza Dario Ristorante Italiano,3.5,79,Renfrew Station,49.256488,-123.0495414,UIExlCSKB-SRP5Wz1JfCng,Yelp,404.2613212320163
1187,The Hide Out Cafe,4.0,76,Columbia,49.2029257,-122.9108691,dputIHq0k3FhU4-w0j0otQ,Yelp,404.522023056552
1188,Shibuyatei,3.5,105,Bridgeport Station,49.19219464953373,-123.1283896894687,P5OY8pOGBl3YIGmNdTSu8Q,Yelp,408.07066079916535
1189,Seasons Bakery,4.5,126,Commercial-Broadway Station,49.2589838149698,-123.069964796305,m03YAzlpWtK1FvZQdVap3Q,Yelp,408.0961900981332
1190,Skyway Sandwiches,1.5,21,Yvr–Airport,49.1973667117717,-123.175395057117,gHYHvX4Zo-Dqy1Hr7M5p-w,Yelp,408.70199849462966
1191,Gojo Café,4.0,61,Commercial-Broadway Station,49.2589549,-123.069605,9BWVClTnPiPnqN_rwQFWdA,Yelp,408.7503435241548
1192,Cafe 106,4.0,42,Royal Oak Station,49.2237644468902,-122.988622382664,BzQCxJG9qOIoXwDMDLJyCw,Yelp,410.4908486594665
1193,Cilantro Indian Cuisine,4.5,15,Broadway-City Hall Station,49.2633,-123.1089,NKxix54qFNKIvGFbDU4oCw,Yelp,410.6862003472541
1194,Chef Hung,4.0,25,Vancouver City Centre,49.28199,-123.12424,_moR7OXFUl3qDDXaZIhzgg,Yelp,411.64661790616816
1195,Super Chef Grill,4.5,80,Vancouver City Centre,49.279012421188,-123.116581099631,vtGxOG7DVS7ftBzRW94uDA,Yelp,411.6590777751779
1196,JOS,4.5,45,Burrard,49.2890737079158,-123.122008477632,TBWsEHR7Bt5qGB2dee_5KA,Yelp,412.80602278600657
1197,A&W,3.0,17,Yvr–Airport,49.19792126329185,-123.1786571467879,TR4Zrt-_I_a9rVoZqfyMOQ,Yelp,413.77444619032417
1198,Kiss Yo Mama Jamaican Soul Food,4.5,2,Royal Oak Station,49.2218051,-122.993553,5DR4cb6UoIW0qn321Gbgzw,Yelp,416.1003371686333
1199,Taqueria Jalisco Restaurant,5.0,2,Gateway Station,49.1967705,-122.8460485,87-jU0PF5sGbNroZ_Ad5TQ,Yelp,417.5561732455627
1200,Waves Coffee House,3.5,37,Columbia,49.2021378,-122.9101707,J1BK0O7Mh7-AFpvuA49wVw,Yelp,419.3778189509213
1201,Simit Bakery,4.5,37,Broadway-City Hall Station,49.2632345,-123.1087722,wQMzD2Aw4ve0xzE9B9e1Vw,Yelp,419.4091748384515
1202,Japadog,3.5,83,Templeton,49.1980689,-123.1411556,sndVyT6A_CL7dfOytRpALA,Yelp,420.0716927394806
1203,Kosoo,4.5,88,Burrard,49.28494,-123.12592,OHMv-_cc0kmRCWV3kM44Bg,Yelp,420.161447332644
1204,Banh Mi Bar Restaurant,4.5,129,Columbia,49.20279527932723,-122.91101334289716,kpjMhnaAYzWA108_dwI-0g,Yelp,421.0876579155525
1205,Guu Original Thurlow,4.0,789,Burrard,49.2839786648396,-123.125567978574,XFVGGq47_5mUM9QQsRO8nA,Yelp,426.63018198812966
1206,Costco Food Court,0.0,0,Bridgeport Station,49.1926,-123.12226,0cFThJsEDu6eEg9wHIpaNA,Yelp,427.1547891548842
1207,Casa Della Pasta,4.0,5,Main Street-Science World,49.26964,-123.09803,Xaf_9CQCZMkW3LgpoAuRiA,Yelp,427.2908876352895
1208,Game Of Wings,1.0,1,Main Street-Science World,49.26964,-123.09803,nydeDzAS3YF76IuTgi9fLg,Yelp,427.2908876352895
1209,Santapan Indonesian Grill,1.0,1,Main Street-Science World,49.26964,-123.09803,0JkJipsenrvxvkRpIMjF5A,Yelp,427.2908876352895
1210,Kouign Café,4.5,38,Stadium-Chinatown,49.280313,-123.1039576,8PrTJSFICr4f_dMictWkuA,Yelp,431.4004054652326
1211,Zefferelli's,4.0,484,Burrard,49.28504,-123.1261,BUFt4lRzuOWUmqHBtv7AmQ,Yelp,431.4392017187854
1212,Kishimoto Japanese Kitchen,4.5,511,Commercial-Broadway Station,49.2665099,-123.06935,I0r8kMimYW2BY6lINcZRFA,Yelp,432.2826185529876
1213,The Dolar Shop - Kingsway,4.5,32,Patterson,49.231267364092055,-123.0071533,dsQpuiHQtYVDu6MkozD5KQ,Yelp,433.7439135679441
1214,Birdies Eats & Drinks,4.5,4,Gilmore Station,49.26535,-123.019594,KQvqQwliMezm7O3ICzJJaQ,Yelp,433.7683539008575
1215,Caffè Artigiano,2.5,12,Templeton,49.197903,-123.140842,Z2awVs-QouGWosUKFyFyew,Yelp,433.7970809201255
1216,Sooda Korean BBQ,4.5,6,Stadium-Chinatown,49.282678,-123.106049,QstYU_fo1_47oeHb_JBoZA,Yelp,434.2975138669937
1217,Tractor,3.0,47,Main Street-Science World,49.2695864693285,-123.102856641256,C8K5GvhWNYY4zBijgekT3g,Yelp,438.21267244238686
1218,Hello Nori,4.5,185,Burrard,49.2857029,-123.1262438,RckRmOcX7OtMUDC40Cz3lg,Yelp,438.39949334300303
1219,Addis Cafe Ethiopian Restaurant,4.5,31,Commercial-Broadway Station,49.2665422,-123.069902,ip5hyNODb1XTq1-3rDKs6g,Yelp,438.46309205307824
1220,Cafe Des Amis,0.0,0,Commercial-Broadway Station,49.26654294327555,-123.069902,LgY6NTTZxEC5VOTdtX2tBg,Yelp,438.54523790959337
1221,Holy Smoke,4.5,2,Commercial-Broadway Station,49.26655256965685,-123.06987259746528,3zaU9jNhg_plHlTJGJbENg,Yelp,439.3799055784528
1222,Vino Volo,4.0,68,Yvr–Airport,49.1972558564405,-123.174397945404,9JRIp0cJUtCV_-riFGmDnQ,Yelp,440.5456424399058
1223,Hariyali Express Indian Cuisine & Bar,5.0,4,Commercial-Broadway Station,49.2665801,-123.0695551,1kIQ8te28ErAK-dFyLHcaA,Yelp,440.6169566383019
1224,Blenz Coffee,3.5,3,King George,49.1862116920321,-122.847896308483,ve8U9S32oqzXUCsPslDn2A,Yelp,442.0688926432357
1225,Guacamole Mexican Grill,4.0,18,Gateway Station,49.196753526063695,-122.84564846554132,xEE6FO04up8mAlGHBaFExQ,Yelp,442.5081981922487
1226,Rinconcito Salvadoreno Restaurant,3.5,87,Commercial-Broadway Station,49.2666081,-123.0695551,_e56IaLWRU9RTdRDbqtLEg,Yelp,443.7261601385178
1227,Hula Poke,1.0,5,Templeton,49.1966674,-123.1402901,cjX_uZGx9P-ANJI8ZMsg0Q,Yelp,444.5630744540325
1228,Pho Mimosa,4.5,12,Yaletown-Roundhouse Station,49.27773011592513,-123.1256381,pyoNszmmnjtWpCNU8NhdXQ,Yelp,445.0308437704347
1229,Brunch,4.5,34,Yaletown-Roundhouse Station,49.2778182,-123.1254634,nGJzmu7ptA3jsJosT1n6ig,Yelp,445.49300343523976
1230,Fritz European Fry House,4.0,807,Yaletown-Roundhouse Station,49.2772045,-123.1265253,A8ab1QjPyC10m9NAKQkliA,Yelp,445.69306053581687
1231,Indian Roti Kitchen,4.5,158,Broadway-City Hall Station,49.25901,-123.11538,pJge_LJ3NV8iQtrERe6AyQ,Yelp,447.55496152534414
1232,Huong Que,5.0,1,Gateway Station,49.1967455,-122.8455449,C46kxtyxr61tXShmeHLJlw,Yelp,449.2719038307527
1233,Gusto A Taste of Italy,4.5,84,Main Street-Science World,49.2714006565536,-123.10593623668,rLAFeOqX4go1jcN36IIIIQ,Yelp,450.6131794940065
